Title,Category,Url,Image,Author,Description,Date,Page,label
anak divaksin beba infeksi telinga,Berita Kominfo,https://www.kominfo.go.id/content/detail/54554/anak-tak-divaksin-bebas-infeksi-telinga-itu-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-nomor-telepon-atas-nama-pln-kota-depok_0.jpg,srii003,jakarta pusat kominfo beredar konten ungahan berisi narasi media sosial instagram anak divaksin beba infeksi telinga pengobatan antibiotik hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta kompascom klaim keliru berpotensi menyesatkan berdasarkan hasil penelitian vaksin menurunkan tingkat infeksi telinga vaksin melawan bakteri menyebabkan infeksi telinga streptococcu pneumonia haemophilu influenza vaksin influenza laporan harian isu disinformasi didentifikasi tim ai kementerian kominfo jumat,02-2024,14,1
menteri keuangan ri resmi mundur,Berita Kominfo,https://www.kominfo.go.id/content/detail/54530/menteri-keuangan-ri-resmi-mundur-itu-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-anak-yang-tidak-divaksin-bebas-dari-infeksi-telinga_0.jpg,doni003,jakarta pusat kominfo beredar konten unggahan video perbincangan warganet konon unggahan berisi informasi menenai menteri keuangan sri mulyani resmi mengundurkan kabinet indonesia maju berbeda pilihan presiden joko widodo hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta klaim beredar fakta diperkuat kompascom video video menteri sri mulyani salam perpisahan beliau mundur menteri keuangan era presiden susilo bambang yudhoyono laporan harian isu disinformasi misinformasi diidentifikasi tim ai kementerian kominfo kami,02-2024,14,1
sekjen kominfo serahkan naskah kerja transformasi digit indonesia singapura,Berita Kominfo,https://www.kominfo.go.id/content/detail/54501/sekjen-kominfo-serahkan-naskah-kerja-sama-transformasi-digital-indonesia-singapura/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-menkeu-keuangan-sri-mulyani-resmi-mundur-kabinet-jokowi_0.jpg,anni005,singapura kominfo sekretari jender kementerian komunikasi informatika mira tayyiba menyerahkan naskah memorandum of understand mou kerja transformasi digit pemerintah singapura pemerintah republik indonesia sekretari permanen kementerian komunikasi informasi singapura joseph leong pertukaran naskah mou rangkaian agenda asean digit minist meet adgmin singapura mou kerja transformasi digit mencakup lingkup data infrastruktur digit talenta digit startup digit sekjen kementerian kominfo pertemuan bilater sekretari permanen joseph leong ruang lotu shangrila hotel singapura kami perumusan mou kali pertemuan the th inform and commun joint committe icjc indonesiasingapura jakarta pusat oktob mou ditandatangani menteri komunikasi informatika ri budi ari setiadi menteri komunikasi informasi singapura josephin teo desk to desk sekjen mira tayyiba kegiatan hadir duta berkuasa penuh republik indonesia singapura suryo pratomo direktur kerja ekonomi asean kementerian negeri adhyanti sardanarini wirajuda kepala pusat kerjasama kementerian kominfo ichwan makmur nasut perwakilan pemerintah singapura,02-2024,14,1
lantik pn formasi pkn stan kominfo targetkan pelopor birokrasi sehat,Berita Kominfo,https://www.kominfo.go.id/content/detail/54496/lantik-pns-formasi-pkn-stan-kominfo-targetkan-jadi-pelopor-birokrasi-yang-sehat/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-kabiro-kepegawaian-lantik-cpns-pkn-stan-PeyHS.jpeg,Viska,jakarta pusat kominfo delapan bela orang calon pegawai negeri sipil formasi politeknik keuangan negara sekolah akuntansi negara pkn stan kementerian komunikasi informatika dilantik pn kepala biro kepegawaian organisasi sekretariat jender kementerian kominfo imam suwandi mendorong pn formasi pkn stan dilantik menggali potensi pelopor membentuk birokrasi sehat bekerjalah menggali potensi masingmas pioneer terselenggaranya birokrasi sehat pemerintahan kementerian kominfo butuh energi positif lompatan pembangunan pengangkatan jabatan fungsion pengambilan sumpahjanji pegawai negeri sipil formasi stan kantor kementerian kominfo jakarta pusat kami kepala bko setjen kementerian kominfo memotivasi pn mengembangkan karir mengukir prestasi menurutnya kementerian kominfo penghargaan pn berprestasi menetapkan peraturan penghargaan pn berprestasi perayaan puncak red ulang kominfo penghargaan pn berprestasi inovasi mudahmudahan diambil sumpah menyusul kabiro imam suwandi berharap pn dilantik berkarir pemerintahan berhenti pengambilan sumpah mudahmudahan pelantikan pejabat red tvri rri harap berdiri samp direktur direktur rekam jejak dirut tvri alumni stan pengambilan sumpahjanji pn salah syarat utama pengangkatan pn sesuai undangundang nomor aparatur sipil negara kepala bko setjen kementerian kominfo pn dilantik melaksanakan amanah aparatur negara aparatur pemerintahan abdi masyarakat jalankan fungsi peran profesion bertanggung berkomitmen menghindari larangan menjalankan kewajiban acara hadir saksi direktur lembaga penyiaran publik televisi republik indonesia lpp tvri rika damayanti direktur sdm lembaga penyiaran publik radio republik indonesia lpp rri dedi suparman,02-2024,15,1
oman bantu indonesia usut kecurangan wasit piala asia,Berita Kominfo,https://www.kominfo.go.id/content/detail/54491/oman-bantu-indonesia-usut-kecurangan-wasit-piala-asia-2023-itu-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-kabiro-kepegawaian-lantik-cpns-pkn-stan-PeyHS.jpeg,doni003,jakarta pusat kominfo beredar konten unggahan video salah kanal youtub judul kali afc dipermalukan oman gara var bantu indonesia usut wasit curang konon video berisi informasi klaim oman membantu indonesia mengusut tunta kecurangan wasit piala asia hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta situ turnbackhoaxid video sesuai judul narasi narat membaca ulang artikel milik vivacoid berjudul timna indonesia giliran timna oman dirugikan var piala asia ditemukan bukti kredibel bantuan oman indonesia mengusut kecurangan wasit piala asia konten video laporan harian isu disinformasi misinformasi diidentifikasi tim ai kementerian kominfo rabu,01-2024,15,1
menkominfo ingatkan masyarakat hormati perbedaan pilihan politik,Berita Kominfo,https://www.kominfo.go.id/content/detail/54453/menkominfo-ingatkan-masyarakat-hormati-perbedaan-pilihan-politik/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-oman-bantu-indonesia-usut-kecurangan-wasit-di-piala-asia-2023_0.jpg,Erbi,makassar kominfo menteri komunikasi informatika budi ari setiadi masyarakat menghormati perbedaan pilihan politik menjelang pemilihan pemilu serentak menurutnya perbedaaan pilihan wajar wujud aspirasi kolektif pilihan politik perbedaan wajar aspirasi kolektif masyarakat mewujudkan indonesia hadir acara sosialisasi pemilu damai indonesia cerda memilih makassar dare jakarta pusar selasa menteri budi ari bangsa muhammad hatta pedoman berdemokrasi kutipan demokrasi berjalan disertai tanggung partisipasi sehat bermor menkominfo mengajak komponen bangsa menjaga perdamaian persatuan bangsa beraktivita ruang digit kampany pemilu mengajak menjaga perdamaian teknolog digit bijak perdamaian persatuan bangsa menteri budi ari penyebaran konten negatif terkait pemilu terhindarkan seir bergulirnya tahapan pemilu ditandai munculnya isu pemilu media sosial platform digit bentukbentuk konten negatif perangi perlindungan siber ujaran kebencian pemberian aks data hak kementerian kominfo berupaya penanganan terkait pemilu upaya kontra narasi pemutusan aks takedown konten kementerian kominfo mengamplifikasi pesan kampany pemilu damai media sosial kanal komunikasi publik meningkatkan upayaupaya mengajak masyarakat memerangi penyebaran bentuk konten negatif ayo perangi pemilu,01-2024,15,1
surat give away polri,Berita Kominfo,https://www.kominfo.go.id/content/detail/54439/awas-hoaks-surat-give-away-dari-polri/0/berita_satker,https://web.kominfo.go.id/sites/default/files/menKominfo_309-budi-arie-makassar.jpeg,srii003,jakarta pusat kominfo beredar pesan berantai platform pesan instan whatsapp berisi surat give away kepolisian republik indonesia konon informasi surat penerima pesan mengisi data uang rpoo uang dikirim reken penerima kurun x jam hasil penelusuran tim ai kementerian komunilkasi informatika menemukan fakta pesan berantai beredar fakta diperkuat turnbackhoaxid surat keterangan pemenang give away kepolisian republik indonesia surat pesan berantai rangka hadiah give away laporan harian isu misinformasi disinformasi diidentifikasi tim ai kementerian kominfo senin,01-2024,15,1
bawaslu resmi larang tim prabowo hadiri debat,Berita Kominfo,https://www.kominfo.go.id/content/detail/54407/bawaslu-resmi-larang-tim-prabowo-hadiri-debat-itu-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-hoaks-misinformasi-disinformasi-surat-giveaya-polri_0.jpg,srii003,jakarta pusat kominfo beredar konten unggahan video platform youtub berisi informasi tim pemenangan pasangan calon presiden capr calon wakil presiden cawapr prabowo subianto gibran rakabum raka dilarang menghadiri acara debat konon video diunggah narasi break news bawaslu resmi larang tim prabowo hadiri debat faktanya klaim video hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta turnbackhoaxid video sesuai narasi isinya narat video membacakan ulang artikel manadotribunnewscom berjudul ani dilaporkan bawaslu imba hina prabowo debat pilpr terbit tanggal januari video ditemukan informasi tim pemenangan prabowogibran dilarang hadir debat capr laporan harian isu disinformasi didentifikasi tim ai kementerian kominfo minggu,01-2024,15,1
etni rohingya berakt pengungsi,Berita Kominfo,https://www.kominfo.go.id/content/detail/54401/awas-hoaks-etnis-rohingya-hanya-berakting-jadi-pengungsi/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-hoaks-misinformasi-disinformasi-akting-pengungsi-rohingnya_0.jpg,mth,jakarta pusat kominfo beredar unggahan video media sosial facebook mengeklaim pengungsi rohingya datangk indonesia pengungsi sungguhan konon unggahan etni rohingya datangk indonesia aktor berakt pengungsi berusaha menyelamatkan hasil penelitian tim ai kementerian komunikasi informatika menemukan fakta klaim video fakta diverifikasi laporan dilansir tempoco narasi orangorang etni rohingya indonesia akt purapura pengungsi klaim keliru motivasi etni rohingya mengungsi indonesia keamanan memburuk tinggal cox bazar bangladesh laporan harian isu disinformasi misinformasi diidentifikasi tim ai kementerian kominfo sabtu,01-2024,16,1
vaksin covid astrazeneca usia,Berita Kominfo,https://www.kominfo.go.id/content/detail/54381/vaksin-covid-19-astrazeneca-hanya-untuk-usia-30-tahun-ke-atas-itu-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-hoaks-misinformasi-disinformasi-akting-pengungsi-rohingnya_0.jpg,srii003,jakarta pusat kominfo beredar konten unggahan media sosial facebook berisi informasi vaksin covid astrazeneca wilayah inggri masyarakat berusia konon konten disertai narasi wadoooh membanggakan astrazeneca yg inggri disuntikan usia th th faktanya klaim beredar keliru hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta kompascom vaksin covid astrazeneca wilayah inggri masyarakat berusia diterapkan kementerian kesehatan kemenk surat edaran nomor hkii informasi vaksin covid astrazeneca mengimbau vaksin covid astrazeneca masyarakat berusia minim laporan harian isu disinformasi didentifikasi tim ai kementerian kominfo jumat,01-2024,16,1
kominfo wajibkan publish gim indonesia berbadan hukum,Berita Kominfo,https://www.kominfo.go.id/content/detail/54369/kominfo-akan-wajibkan-publisher-gim-di-indonesia-berbadan-hukum/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-vaksin-covid-19-astrazeneca-di-inggris-hanya-untuk-usia-30-tahun-ke-atas_0.jpg,Yusuf,jakarta pusat kominfo perusahaan penerbit publish gim indonesia diwajibkan memiliki badan hukum diatur peraturan menteri komunikasi informatika permenkominfo upaya pemerintah membangun ekonomi digit nasion terdaftar publishernya berbadan hukum ya game situ blokir bangun ekonomi digit penonton ayo bangun barengbareng direktur jender aplikasi informatika kementerian komunikasi informatika semual abrijani pangerapan acara ngopi bareng kominfo press room kementerian kominfo jakarta pusat jumat dirjen semuel aktor industri gim pembangun develop publish badan rate diatur kominfo publish pembentukan badan ratingnya develop programm gim beras perorangan perusahaan gim publish diaks pembayaran top up macem mobil legend ya publishernya pt indonesia sesuai aturan badan rate dinilai mengatur batasan usia kategori pengguna pemain gim terkait konten didalamnya berkaitan kementerian kominfo membebaskan swasta membentuk badan rate independen disertifikasi kementerian kominfo gim rate badan rate pedoman organisasi merat gim gim bata umurnya umur ketentuannya dirjen aptika kementerian kominfo dirjen semuel rancangan permenkominfo mengatur pendaftaran rate gim kutipan pendapatan negara pajak pnbp terkait kementerian kominfo membentuk badan rate menyerahkannya ketiga lembaga independen badan pengawasan obat makanan bpom badan pusat statistik bp rate tugasnya pemerintah kasih swasta persen pnbp swasta jalani sesuai aturan dirjen aptika kementerian kominfo dirjen semuel a pangerapan permen tahap penomoran kementerian hukum hak asasi manusia kemenkumham regulasi pembaruan revisi permenkominfo nomor klasifikasi permainan aktif elektronik ditargetkan rampung sih rampung target kemenkumhamnya kirim uu dicek konflik aturan gitu dirjen aptika kominfo,01-2024,16,1
video pemulangan pengungsi rohingya,Berita Kominfo,https://www.kominfo.go.id/content/detail/54355/awas-hoaks-video-pemulangan-pengungsi-rohingya/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-dirjen-aptika-ngopi-bareng-ayh.jpeg,doni003,jakarta pusat kominfo beredar konten unggahan video jejar media sosial pembicaraan warganet konon konten unggahan diklaim narasi orang rohingya asalnya gitu aceh ayok awasi hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta klaim narasi video keliru fakta cekfaktatempoco video pemindahan orang pengungsi rohingya tugu taman ratu safiatuddin kota banda aceh unit pelaksana tekni dina uptd dina sosial aceh ladong kabupaten aceh peristiwa desemb video orangorang rohingya dipulangkan negara asalnya klaim narasi video laporan harian isu disinformasi misinformasi diidentifikasi tim ai kementerian kominfo kami,01-2024,16,1
apk konfirmasi etl whatsapp,Berita Kominfo,https://www.kominfo.go.id/content/detail/54339/apk-konfirmasi-etle-lewat-whatsapp-itu-hoaks/0/berita_satker,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-pemulangan-pengungsi-rohingya-ke-negara-asal_0.jpg,srii003,jakarta pusat kominfo beredar pesan singkat media sosial whatsapp terkait konfirmasi electron traffic law enforc etl aplikasi pesan instan konon pesan konfirmasi dilampirkan dokumen format android packag kit apk nama corfirmasi etilang etl pesan diklaim dikirimkan mengatasnamakan kepolisian republik indonesia hasil penelusuran tim ai kementerian komunikasi informatika menemukan fakta turnbackhoaxid direktorat linta ditlanta kepolisian daerah polda metro jaya mengirimkan surat konfirmasi etl nomor whatsapp format apk ditlanta polda metro jaya mengirimkan surat konfirmasi resmi pt po indonesia sesuai alamat tujuan kepolisian mengimbau masyarakat menerima etl kode bayar whatsapp waspada terkena modu penipuan terbaru file apk marak masyarakat kebenaran pesan terkait etl masyarakat pengecekan laman resmi httpsetlepmjinfoidcheckdata laporan harian isu disinformasi didentifikasi tim ai kementerian kominfo rabu,01-2024,16,1
