Title,Category,Url,Image,Author,Description,Date,Page,label
luhut binsar pandjaitan imbau pendukung pindah ikn ikn sepi,Hoaks,https://www.kominfo.go.id/content/detail/56570/hoaks-luhut-binsar-pandjaitan-imbau-pendukung-02-ikut-pindah-ke-ikn-agar-ikn-tidak-sepi/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-facebook-mengatasnamakan-kapolres-klaten.jpg,adhi004,beredar unggahan media sosial facebook menampilkan foto menteri koordin bidang kemaritiman investasi indonesia menko marv luhut binsar pandjaitan disertai narasi diklaim beras media televisi tvone bertuliskan ikn ramai nggak pendukung diwajibkan pindah faktanya didapati bukti menko marv luhut binsar pandjaitan mengeluarkan pernyataan dituliskan konten facebook ditemukan ulasan video media resmi milik tvone menyiarkan narasi foto unggahan diduga diambil akun instagram resmi milik menko marv luhut binsar pandjaitan luhutpandjaitan diunggah maret unggahan luhut ulasan implementasi penggunaan kendaraan listrik indonesia,05-2024,31,0
giveaway undian baim,Hoaks,https://www.kominfo.go.id/content/detail/56558/hoaks-giveaway-undian-baim-wong/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-luhut-binsar-pandjaitan-imbau-pendukung-02-ikut-pindah-ke-ikn-agar-ikn-tidak-sepi.jpg,Viska,beredar unggahan media sosial facebook mengeklaim giveaway mengatasnamakan baim mengajak orang giveaway menghubungi nomor diyakini nomor admin whatsapp karyawan baim faktanya klaim giveaway baim dilansir turnbackhoaxid telusuri nomor aplikasi get contact tag nomor disembunyikan dilansir artikel berita merdekacom modu facebook menyertakan nomor whatsapp giveaway ditemukan tersangka akun whatsapp mencatut nama baim korban dijanjikan menerima uang korban mengirim uang menerima giveaway postingan instagram pribadinya baimwong juli baim giveaway lakukan uang transfer menanggapi penipuan giveaway palsu mengatasnamakan melampirkan surat kepolisian,05-2024,31,0
tarif listrik resmi mengalami kenaikan mei,Hoaks,https://www.kominfo.go.id/content/detail/56557/hoaks-tarif-listrik-resmi-mengalami-kenaikan-mulai-bulan-mei-2024/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-giveaway-undian-baim-wong.jpg,Viska,beredar unggahan media sosial facebook mengunggah reel kenaikan tarif listrik mei faktanya dikutip turnbackhoaxid foto reel kenaikan harga tarif listrik period triwulan ii direktur jender ketenagalistrikan kementerian energi sumber daya miner jisman p hutajulu beliau paramet ekonomi makro realisasi novemb desemb januari paramet meliputi kur rpusd icp usd barrel inflasi hba usdton sesuai kebijakan dmo batubara tarif listrik golongan pelanggan bersubsidi mengalami perubahan subsidi listrik,05-2024,31,0
gebyar undian pengguna aplikasi mbank brimo,Hoaks,https://www.kominfo.go.id/content/detail/56556/hoaks-gebyar-undian-pengguna-aplikasi-m-banking-brimo/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gebyar-undian-pengguna-aplikasi-mbanking-brimo.jpg,Viska,beredar unggahan media sosial facebook mengeklaim gebyar undian berhadiah bank rakyat indonesia bri khusu pengguna aplikasi mbank brimo nasabah pendaftaran undian mengklik tautan tersedia faktanya klaim undian bri dilansir turnbackhoaxid tautan situ resmi bri media sosial resmi bri ditemukan unggahan undian bri mengimbau nasabah menjaga data pribadi otp pin masyarakat melaporkan akun tautan palsu mengatasnamakan bri telepon email callbribricoid,05-2024,32,0
surat edaran penempatan tenaga kesehatan peresmian rsud rupat utara,Hoaks,https://www.kominfo.go.id/content/detail/56555/hoaks-surat-edaran-penempatan-tenaga-kesehatan-dan-peresmian-rsud-rupat-utara/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gebyar-undian-pengguna-aplikasi-mbanking-brimo.jpg,Viska,beredar media sosial surat edaran mengatasnamakan bupati bengkali tertangg mei berisikan penempatan tenaga kesehatan peresmian rumah sakit daerah rsud rupat utara faktanya mengatasnamakan bupati bengkali dikutip laman diskominfotikbengkaliskabgoid kepala dina komunikasi informatika statistik diskominfotik h suwarto berkoordinasi kepala dina kesehatan kepala badan kepegawaian pendidikan pelatihan bkpp kabupaten bengkali surat bertanggung bupati bengkali mengimbau masyarakat mudah percaya isu berkembang masyarakat mengecek kebenaran informasinya,05-2024,32,0
gambar ani baswedan dilantik jender,Hoaks,https://www.kominfo.go.id/content/detail/56554/hoaks-gambar-anies-baswedan-dilantik-menjadi-jenderal/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-surat-edaran-penempatan-tenaga-kesehatan-peresmian-rsud-rupat-utara.jpg,Viska,beredar unggahan media sosial tiktok ani baswedan mengenakan seragam milit unggahan dituliskan ani baswedan dilantik jender bintang tujuh video diunggah akun bernama cctv in oper april faktanya dilansir laman vivacoid ani baswedan memiliki latar milit ani baswedan politiku akademika pangkat jender tertinggi indonesia bintang dimiliki orang jender soedirman jender abdul hari nasut jender soeharto,05-2024,32,0
ratusan rumah hancur akibat angin tornado provinsi kepulauan bangka belitung,Hoaks,https://www.kominfo.go.id/content/detail/56553/hoaks-ratusan-rumah-hancur-akibat-angin-tornado-di-provinsi-kepulauan-bangka-belitung/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gambar-anies-baswedan-dilantik-jenderal.jpg,Viska,beredar video platform youtub berisi narasi mengeklaim ratusan rumah provinsi kepulauan bangka belitung hancur akibat diterjang tornado tanggal mei faktanya klaim ratusan rumah kepulauan bangka belitung hancur akibat tornado mei dikutip turnbackhoaxid narat video membacakan artikel dimuat laman antaranewscom artikel menyebut angin kencang kepulauan bangka belitung angin pute beliung tornado kejadian mengakibatkan kerusakan rumah desa nyeland kecamatan airgega kejadian mei mei,05-2024,32,0
akun whatsapp mengatasnamakan kapolr mimika akbp i gede putra,Hoaks,https://www.kominfo.go.id/content/detail/56517/hoaks-akun-whatsapp-mengatasnamakan-kapolres-mimika-akbp-i-gede-putra/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-ratusan-rumah-hancur-angin-tornado-provinsi-bangka-belitung.jpg,adhi004,beredar akun whatsapp mengatasnamakan kepala kepolisian resor kapolr kabupaten mimika papua ajun komisari polisi akbp i gede putra akun foto profil nama akbp i gede putra mengirimi pesan bantuan berjanji membantu menyelesaikan imbalan faktanya akun whatsapp modu penipuan dilansir seputarpapuacom akbp i gede putra mengonfirmasi mengatasnamakan akbp i gede putra mengimbau masyarakat berhatihati modu penipuan,05-2024,32,0
akun whatsapp mengatasnamakan sekda sragen hargiyanto,Hoaks,https://www.kominfo.go.id/content/detail/56516/hoaks-akun-whatsapp-mengatasnamakan-sekda-sragen-hargiyanto/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-sekda-sragen-hargiyanto.jpg,adhi004,beredar akun whatsapp mengatasnamakan sekretari daerah sekda sragen hargiyanto akun foto profil sekda sragen hargiyanto dilansir turnbackhoaxid akun beredar mengatasnamakan sekda sragen hargiyanto diperkuat unggahan akun instagram resminya kominfosragen mengunggah tangkapan layar akun tiruan melabelinya penipuan masyarakat mengecek ulang akun mengirimkan pesan berkedok penggalangan dana mengatasnamakan pejabat sragen,05-2024,33,0
warga negara rusia dideportasi bantu tangkap mafia narkoba,Hoaks,https://www.kominfo.go.id/content/detail/56515/hoaks-warga-negara-rusia-dideportasi-karena-bantu-tangkap-mafia-narkoba/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-sekda-sragen-hargiyanto.jpg,adhi004,beredar video media sosial facebook berisikan narasi mengeklaim warga negara rusia berinisi ak dideportasi indonesia membantu polisi mengungkap mafia narkoba faktanya klaim warga negara rusia dideportasi indonesia membantu polisi mengungkap mafia narkoba dikutip kompascom kabid huma polda bali komb pol jansen panjaitan warga negara rusia berinisi ak dideportasi memiliki dokumen resmi dideportasi alamat dokumen disertakan sesuai alamat tinggalnya bali terkait klaim membantu mengungkap mafia narkoba pengakuan ak,05-2024,33,0
poster lowongan kerja pt pertamina persero mei,Hoaks,https://www.kominfo.go.id/content/detail/56514/hoaks-poster-lowongan-kerja-di-pt-pertamina-persero-pada-mei-2024/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-warga-negara-rusia-dideportasi-karena-bantu-tangkap-mafia-narkoba.jpg,adhi004,ditemukan unggahan platform tiktok membagikan informasi lowongan pekerjaan pt pertamina persero mei unggahan berisikan poster pertamina group membuka lowongan pekerjaan lulusan sma smk d s faktanya laman facebook resmi milik pertamina informasi rekrutmen pegawai pt pertamina persero diaks situ recruitmentpertaminacom informasi lowongan kerja akun instagram pertaminacar pt pertamina persero mengumumkan lowongan pekerjaan,05-2024,33,0
perjanjian busuk presiden jokowi hakim dibalik putusan mk terbongkar,Hoaks,https://www.kominfo.go.id/content/detail/56499/hoaks-perjanjian-busuk-antara-presiden-jokowi-dan-hakim-dibalik-putusan-mk-terbongkar/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-poster-lowongan-kerja-di-pt-pertamina-persero-pada-mei-2024.jpg,Viska,beredar video platform youtub mei berisi narasi mengeklaim perjanjian busuk presiden jokowi hakim dibalik putusan mahkamah konstitusi mk terbongkar faktanya klaim unggahan video perjanjian busuk presiden jokowi hakim dibalik putusan mahkamah konstitusi mk terbongkar dikutip turnbackhoaxid video berisi cuplikan video berbeda digabung mendukung klaim narasi beredar dilansir kanal youtub resmi cnbc indonesia video menampilkan present wanita tulisan your money your vote belakangnya merujuk salah video berjudul partai perolehan suara terbesar tayang maret,05-2024,33,0
video tata pertolongan penyakit stroke menusuk ujung jari,Hoaks,https://www.kominfo.go.id/content/detail/56498/hoaks-video-tata-cara-pertolongan-pertama-penyakit-stroke-dengan-menusuk-ujung-jari/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-perjanjian-busuk-presiden-jokowi-hakim-dibalik-putusan-mk-terbongkar.jpg,Viska,beredar unggahan video media sosial facebook menampilkan tata pertolongan orang terkena stroke menusukkan jarum ujung jarijari unggahan video telapak tangan narasi pertolongan penyakit stroke menusuk ujung jarijari cepat darah faktanya klaim unggahan video keliru dilansir cekfaktatempoco spesiali neurolog rumah sakit daerah rsud dr abdoer rahem situbondo dr m reza fathoni spn penyembuhan penyakit stroke menusuk ujung jarijari jarum sistem fashdu tujuan memperlancar peredaran darah terkena penyakit stroke jeni trombotik penyumbatan mengalami pengentalan darah seumur hidup obat antiplatelet pengenc darah jeni aspilet clopidogrel diminum secondari prevent serangan stroke ulang,05-2024,33,0
ribuan warga tumbal gelombang samudra hindia,Hoaks,https://www.kominfo.go.id/content/detail/56497/hoaks-ribuan-warga-jadi-tumbal-gelombang-tinggi-samudra-hindia/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-ribuan-warga-tumbal-gelombang-tinggi-samudra-hindia.jpg,Viska,beredar unggahan video platform youtub mengklaim gelombang samudra hindia video beredar mei ribu tayangan faktanya klaim unggahan video dilansir turnbackhoaxid narat video unggahan membaca ulang artikel berita sumutantaranewscom judul bmkg nelayan waspada gelombang perairan nia diunggah mei artikel badan meteorolog klimatolog geofisika bmkg mengimbau warga berhatihati potensi gelombang wilayah pulau nia balai meteorolog maritim belawan mengimbau nelayan mewaspadai potensi gelombang meter samudera hindia sebelah barat pulau nia sebelah barat pulau aceh artikel korban jiwa akibat gelombang,05-2024,34,0
akun facebook mengatasnamakan pj wali kota pontianak ani sofian,Hoaks,https://www.kominfo.go.id/content/detail/56496/hoaks-akun-facebook-mengatasnamakan-pj-wali-kota-pontianak-ani-sofian/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-ribuan-warga-tumbal-gelombang-tinggi-samudra-hindia.jpg,Viska,beredar akun facebook mengatasnamakan penjabat pj wali kota pontianak ani sofian akun facebook memasang nama foto profil ani sofian faktanya akun facebook mengatasnamakan pj wali kota pontianak ani sofian pemerintah kota pemkot pontianak akun instagram resminya pemkotpontianak mengklarifikasi pj wali kota pontianak ani sofian memiliki akun facebook satusatunya akun dimiliki dikelolanya akun instagram nama drsanisofianmm masyarakat diimbau menerima undangan pertemanan akun facebook namanya masyarakat waspada penipuan bermodu akun medso palsu,05-2024,34,0
akun whatsapp mengatasnamakan ajudan bupati bengkali amril mukmin mm,Hoaks,https://www.kominfo.go.id/content/detail/56488/hoaks-akun-whatsapp-mengatasnamakan-ajudan-bupati-bengkalis-ibu-amril-mukmin-se-mm/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-facebook-pj-walikota-pontianak-ani-sofian.jpg,adhi004,beredar akun whatsapp mengatasnamakan ajudan bupati bengkali amril mukmin mm nomor akun menghubungi kepala desa kabupaten bengkali modu bantuan uang tunai bantuan tim pemberdayaan kesejahteraan keluarga pkk rp juta faktanya dilansir diskominfotikbengkaliskabgoid nomor whatsapp penipuan bupati bengkali kasmarni modu uang tunai masyarakat mengimbau masyarakat berhatihati aksi penipuan,05-2024,34,0
perpindahan kota provinsi kalimantan skenario cina,Hoaks,https://www.kominfo.go.id/content/detail/56487/hoaks-perpindahan-ibu-kota-ke-provinsi-kalimantan-adalah-skenario-cina/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-ajudan-bupati-bengkalis-ibu-amril-mukmin-se-mm.jpg,adhi004,beredar unggahan media sosial tiktok mengeklaim pindahnya kota indonesia daerah khusu kota dki jakarta provinsi kalimantan skenario cina video beredar maret ribu tayangan faktanya klaim unggahan video dikutip nasionalkompascom presiden joko widodo jokowi perpindahan kota provinsi kalimantan dilatarbelakangi alasan pemerataan populasi ekonomi pembangunan dilansir laman resmi kementerian sekretariat negara republik indonesia presiden jokowi pemindahan kota dki jakarta kota nusantara ikn provinsi kalimantan timur gagasan menurutnya presiden ri soekarno menggaga pemindahan kota,05-2024,34,0
mantan menk siti fadilah supari promosikan obat nyeri sendi,Hoaks,https://www.kominfo.go.id/content/detail/56486/hoaks-mantan-menkes-siti-fadilah-supari-promosikan-obat-nyeri-sendi/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-perpindahan-ibu-kota-ke-provinsi-kalimantan-adalah-skenario-cina.jpg,adhi004,beredar unggahan video media sosial facebook menampilkan mantan menteri kesehatan menk siti fadilah supari mempromosikan obat nyeri sendi video siti fadilah obat dipromosikan mengandung cairan sinovi membantu mengatasi nyeri sendi faktanya video terkait mantan menk siti fadilah supari mempromosikan obat nyeri sendi dilansir kompascom video identik unggahan akun tiktok sitifadilahsupari video siti fadilah mempromosikan obat nyeri sendi membagikan cerita tetangganya meningg mendadak mengikuti peringatan dokter siti fadilah mengimbau masyarakat memperhatikan peringatan saran dokter,05-2024,34,0
akun whatsapp mengatasnamakan kepala diskominfo kabupaten pangandaran tonton guntari sh,Hoaks,https://www.kominfo.go.id/content/detail/56464/hoaks-akun-whatsapp-mengatasnamakan-kepala-diskominfo-kabupaten-pangandaran-tonton-guntari-sh/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-kepala-diskominfo-pangandaran-tonton-guntari.jpg,Viska,beredar tangkapan layar media sosial akun whatsapp mengatasnamakan kepala dina komunikasi informatika diskominfo kabupaten pangandaran tonton guntari sh nomor akun foto profil nama tonton guntari sh faktanya diskominfo kabupaten pangandaran akun instagram resminya kominfopangandaran berdasarkan hasil konfirmasi tim pangandaran saber nomor kontak bernomor nomor milik kepala diskominfo kabupaten pangandaran mengimbau masyarakat berhatihati modu penipuan mengatasnamakan kepala diskominfo kabupaten pangandaran,05-2024,35,0
sandra dewi disekap disiksa aparat kepolisian mengakui perbuatan harvey moei korupsi timah,Hoaks,https://www.kominfo.go.id/content/detail/56463/hoaks-sandra-dewi-disekap-dan-disiksa-oleh-aparat-kepolisian-agar-mengakui-perbuatan-harvey-moeis-atas-kasus-korupsi-timah/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-kepala-diskominfo-pangandaran-tonton-guntari.jpg,Viska,beredar unggahan video platform youtub mengeklaim sandra dewi disiksa didesak aparat kepolisian mengakui perbuatan harvey moei dugaan korupsi timah rp triliun thumbnail video gambar sandra dewi duduk diikat kursi dikelilingi aparat kepolisian faktanya klaim unggahan video dilansir turnbackhoaxid video asli identik thumbnail gambar video beredar hasil suntingan cuplikan adegan episod serial televisi berjudul cahaya cinta menampilkan sandra dewi disekap disiksa gedung menonton isi video ditemukan informasi kredibel sandra dewi disekap disiksa mengakui perbuatan harvey moei dugaan timah rp triliun,05-2024,35,0
